UID,Item,Type,Sub-type,Slots,Vendor Price,Market Price,Max,Current,Notes
c6e85d3e-0247-4ddc-8600-5430945b5693,Glock front sight (Glock FS),Weapon_parts,,1,281,502,,0,
ca361eb5-4210-4c1f-a1cf-0056f5579efc,Glock TruGlo TFX rear sight (G TFX RS),Weapon_parts,,1,"1,018","12,195",,0,
56b6c931-4bd6-4456-a214-4d616a23ff23,SVDS rear sight (SVDS RS),Weapon_parts,,1,492,878,,0,
4fc102ff-6846-4b90-a934-fc43ec1965a6,Mosin Rifle rear sight (Mosin RS),Weapon_parts,,1,492,"6,576",,0,
e2224d6b-1873-4579-a04d-7fcdf7e47d18,AR-15 Colt A2 rear sight (A2 RS),Weapon_parts,,1,508,"9,957",,0,
aa675cf5-112c-4857-9e6c-ff0bd4571556,RPK-16 rear sight base (RPK16 RS base),Weapon_parts,,1,448,800,,0,
f7b47ff3-4ff7-4d6c-a2a8-1d8eff7c35c5,RPK-16 rear sight (RPK-16 RS),Weapon_parts,,1,448,800,,0,
a0dcd533-7a9b-45ff-b09a-bfc1dff510f6,Mosin Rifle carbine rear sight (Mosin RS),Weapon_parts,,1,448,800,,0,
b1618db4-d9d9-42fe-b775-df6214e52bc2,Mosin Rifle front sight (Mosin FS),Weapon_parts,,1,293,"4,500",,0,
c57baebc-0c44-4ee9-97fb-6bc74ae249c5,AR-15 Leapers UTG Low Profile A2 front sight (LPA2 FS),Weapon_parts,,1,336,500,,0,
3a1d7845-6e91-4a1f-a10c-72368a423096,SVDS front sight (SVDS FS),Weapon_parts,,1,293,571,,0,
b94fd190-e8ef-443b-ae09-6c3c8ecf6b43,AKMB system rear sight (AKMB RS),Weapon_parts,,1,264,471,,0,
ca2907e6-93c7-434e-bdec-fd1c5b987334,VPO-209 rear sight (VPO209),Weapon_parts,,1,263,525,,0,
9fa888df-0ca8-4354-9339-91713eaba727,SOK-12 rear sight (SOK12 RS),Weapon_parts,,1,224,"8,684",,0,
39a8c16a-a0f6-4b2a-8067-ed68e8bc04a2,SA-58 Holland Type rear sight (SA58 Holland),Weapon_parts,,1,263,"9,000",,0,
c509ef09-7ec8-40db-bf56-3e527f445e73,AK-74M rear sight (6P20 Sb.2) (6P20 Sb.2),Weapon_parts,,1,287,512,,0,
2b199f6a-2c3d-43b0-b307-939bf493ac2c,AK-74 rear sight (6P20 Sb.2) (6P20 Sb.2),Weapon_parts,,1,279,543,,0,
5fb42c38-7ea4-4893-805c-6d5003287e21,P226 front sight (P226 FS),Weapon_parts,,1,280,"10,811",,0,
424f0117-e713-4e57-92d0-7b9fac6e205a,AKM rear sight (6P1 Sb.2-1) (6P1 Sb.2-1),Weapon_parts,,1,270,519,,0,
441e1abd-672f-4b03-a04b-aad22e4c6c82,SKS rear sight (SKS RS),Weapon_parts,,1,168,300,,0,
8c8cef57-5104-46be-ab4b-24a2e3171755,APB rear sight (APB RS),Weapon_parts,,1,337,601,,0,
3ee75789-4939-44df-b9c4-b59aa0b109dd,APS rear sight (APS RS),Weapon_parts,,1,336,"10,000",,0,
578a2b99-7081-4e35-a5e5-b7c71f9de522,Glock ZEV Tech front sight (G ZT FS),Weapon_parts,,1,728,"1,300",,0,
32495573-a841-42f0-9be0-459a811423bf,Glock rear sight (Glock RS),Weapon_parts,Sights,1,338,"12,300",0,0,
e7ac2bb3-951a-4d0f-b77b-df29886945d2,"PP-19-01 ""Vityaz"" rear sight (PP-19-01)",Weapon_parts,,1,232,414,,0,
da801361-759c-458e-8d5f-12765a3c06ca,TerraGroup Labs keycard (Black) (Black),Keys,Electronic keys,1,"47,250","75,000",1,0,
50d5a333-8cbe-4b69-b4c7-dcdc9a0c8a68,Kolpak-1S visor (K1S),Gear,Headgear mods,2,"3,008","15,233",0,0,
acf9b365-f36a-42cb-bd2a-69caf2643b33,Ops-Core FAST Visor (FAST),Gear,Headgear mods,2,"7,253","16,511",0,0,
5e9f244d-4b4b-4ae9-a5b7-c47057a85b84,TW EXFIL Ballistic helmet face shield (Coyote Brown) (EXFIL FS),Gear,Headgear mods,2,"19,530","27,069",0,0,
c551e1cd-726c-437c-8771-6efc8062f256,TW EXFIL Ballistic helmet face shield (Black) (EXFIL FS),Gear,Headgear mods,2,"19,530","26,771",0,0,
2102fe59-ad10-468b-9df2-2df7b140fe0c,TerraGroup Labs keycard (Blue) (Blue),Keys,Electronic keys,1,"189,000","94,850",1,0,
305e1f6a-11e4-470f-ab92-b086909ad0bb,TerraGroup Labs keycard (Green) (Green),Keys,Electronic keys,1,"50,400","80,000",1,0,
df5b7b68-8ffd-416b-a582-43edc6104a8a,TerraGroup Labs keycard (Red) (Red),Keys,Electronic keys,1,"504,000","9,999",1,0,
b770adcd-94ae-441d-a43f-e82e91a0aa84,Bandana (Bandana),Gear,Caps,1,"1,237","6,152",0,0,
5380a984-8bef-40a2-a0c8-fa871a3ef591,BEAR baseball cap (Green) (BEAR),Gear,Caps,1,"1,070","5,821",0,0,
3ac6db29-ddc9-461d-9287-efc6e13e42c3,BEAR baseball cap (Black) (BEAR),Gear,Caps,1,"1,133","5,272",0,0,
f2fec398-223f-48f3-ac9a-11fd7374fe2e,UX PRO beanie (UXPRO),Gear,Caps,1,"1,267","16,698",0,0,
b4e90a27-d48b-4fd8-8ebc-70b9e40790d5,USEC baseball cap (Black) (USEC),Gear,Caps,1,"1,074","16,644",0,0,
f0c76282-452a-42c4-93c6-d5a9bbac755c,USEC baseball cap (Tan) (USEC),Gear,Caps,1,"1,018","3,380",0,0,
27733d7f-c2f5-4ba5-9403-2a4c3ae45f8b,Christmas tree ornament (Red) (Ornament),Barter,Valuables,1,"4,410","7,000",0,0,Tonnes of great trade items
c3df8f34-c54a-45c8-81dc-6b85f83b9fa9,Christmas tree ornament (Silver) (Ornament),Barter,Valuables,1,"6,300","10,000",0,0,Tonnes of great trade items
62457d27-0b7c-4d70-8b9f-73fbc2e8835f,Christmas tree ornament (Violet) (Ornament),Barter,Valuables,1,"12,600","20,000",0,0,Tonnes of great trade items
7fce2e62-45db-4849-b8db-75226d863918,5.56x45 Magpul PMAG 40 GEN M3 STANAG 40-round magazine (FDE) (GEN M3),Magazines,,3,"3,459","6,177",,0,
9d2cd1ae-4faa-4035-90e3-032e25d39d18,5.56x45 Magpul PMAG 30 GEN M3 W STANAG 30-round magazine (FDE) (GEN M3),Magazines,,2,"2,126","14,697",,0,
99f27bd9-7d39-4d97-a46a-72df635bacd2,"VPO-215 ""Gornostay"" .366 TKM metal 4-round magazine (VPO215)",Magazines,Low cap magazine,1,672,"7,533",6,0,
21a6492f-a754-46de-b936-79d4c375a03f,Strike Industries Advanced Receiver Extension buffer tube (Anodized Red) (ARE),Weapon_parts,Receivers & slides,2,"11,872","85,420",0,0,
df8a2a71-109f-467b-8eab-7b4827862890,Magpul MBUS Gen2 flip-up front sight (FDE) (MBUS FS),Weapon_parts,Sights,1,"1,344","14,938",0,0,
a4a3e9f7-0c05-46e3-baac-986e14e13802,Magpul MBUS Gen2 flip-up rear sight (FDE) (MBUS RS),Weapon_parts,,1,"2,016","19,338",,0,
c4fd404e-7154-44a4-9f6e-1153005db1eb,"KAC ""URX 3/3.1"" stopper panel (FDE) (URX stop)",Weapon_parts,,1,"1,596","11,475",,0,
b32cb841-af18-46c9-9899-b05806bc4fe9,"KAC ""URX 3/3.1"" short panel (FDE) (URX short)",Weapon_parts,Auxiliary parts,1,672,"13,005",0,0,
5c3bc354-999c-4ae2-9ae1-a80026344a3d,ETMI-019 shotgun rail mount (ETMI-019),Weapon_parts,Mount,1,"1,120","14,415",,0,
a38ca3e1-dac3-4e3c-89c9-eeeb27a25bb2,Hexagon medium length rail (Anodized Red) (HEX med),Weapon_parts,Mount,1,"4,352","23,134",,0,
21133606-a2c8-426c-a06b-c775aa49f27a,AK TDI AKM-L handguard (Anodized Red) (AKM-L),Weapon_parts,Handguard,1,"15,568","21,725",,0,
5c8a0d7a-6dc6-46f8-98d0-a419758c7b20,AK Hexagon tubular handguard (Anodized Red) (Hexagon AK),Weapon_parts,Handguard,2,"24,643","29,554",0,0,
510bebd3-6a68-4162-ad26-fb01dde4356c,AK TDI AKM-L handguard (Anodized Bronze) (AKM-L),Weapon_parts,Handguard,1,"13,552","21,795",,0,
8ac8a128-e3e1-42d3-94ea-80e104dd4f7d,AK Vezhlivyy Strelok VS-24 + VS-33c handguard & gas tube combo (White) (VS Combo),Weapon_parts,Handguard,2,"16,576","49,161",,0,
6464d870-c817-4494-bdbe-b563b9bf5664,SA-58 quad rail full length handguard (SA58 4Rail full),Weapon_parts,Handguard,2,"5,377","22,496",0,0,
d54a31bc-3739-4fc1-b8f9-bf7131159b53,Shoreline plan map (Shoreline),Maps,Map,1,"12,569","22,761",1,0,
a5d87048-8535-4749-b043-14e159bdab8f,Factory plan map (Factory),Maps,Map,1,"10,157","42,730",1,0,
0eb34e80-2661-4e4d-b45f-afd44a7422cc,Customs plan map (Customs),Maps,Map,1,"8,460","37,544",1,0,
262d9d98-32d0-469d-8154-34f0b60bf999,Woods plan map (Woods),Maps,Map,1,"8,013","14,768",1,0,
892cbbbb-2cb7-417d-84d1-f1fec5a3b0d0,Shoreline Health Resort plan map (Resort),Maps,Map,1,"5,907","10,805",1,0,
bc3f7d57-7b92-4d07-acbf-fde66ddca621,Interchange plan map (Interchange),Maps,Map,1,"5,765","11,480",1,0,
abae3acb-bb46-41dd-a795-1530e1713852,Armband (Blue) (Armband),Gear,,1,355,573,,0,
aa9e2b0e-3e56-4550-b50c-fe4551f2786b,Armband (Green) (Armband),Gear,,1,327,527,,0,
393c4796-ca02-4565-a342-1d0bfe7da689,Armband (Red) (Armband),Gear,,1,554,894,,0,
0108213d-3138-4d81-a2df-390389ab80af,Armband (White) (Armband),Gear,,1,452,729,,0,
27260707-2074-4e65-b8d2-f6e487e15635,Armband (Yellow) (Armband),Gear,,1,331,534,,0,
330e765f-1a18-4a6f-80c8-9d8f56d906ba,Maska-1SCh face shield (Olive Drab) (1SCh FS),Gear,Face shield,2,"35,836","8,000",0,0,Can't be traded on market.
21ff0480-de36-48a2-8e8f-4825e73e0b07,SureFire X400 Ultra tactical flashlight with laser (X400),Tactical_devices,Laser & light devices,1,"6,272","13,702",,0,
c1eaf9cd-81c4-438b-8001-abfa8cdac158,NcSTAR Tactical blue laser LAM-module (TBL),Tactical_devices,Laser & light devices,1,"2,296","16,294",0,0,Only -1 ergo.  Nice.
e7f8bfef-e314-4d88-801a-1a4b573e7685,Armytek Predator Pro v3 XHP35 HI flashlight (XHP35),Tactical_devices,Laser & light devices,1,"3,387","8,491",0,0,
57f3c031-5586-4764-947c-0fc4edf338f2,Ultrafire WF-501B flashlight (WF501B),Tactical_devices,Laser & light devices,1,"2,101","6,494",0,0,
d07a2621-d090-40f9-96b8-f67323db695d,9x18mm PM PSV (PSV),Ammo,9x18 ammo,1,39,242,0,0,
7466a495-55bf-4390-974c-2d30dcc0024d,TerraGroup Labs keycard (Violet) (Violet),Keys,Electronic keys,1,"189,000","300,000",1,0,
118d636b-5407-4e14-9c49-bc276e303eb5,9x18mm PM RG028 gzh (RG028),Ammo,9x18 ammo,1,44,244,0,0,
a66ebf54-6bcc-45e6-b3ee-438f072b624c,9x18mm PM SP8 gzh (SP8),Ammo,9x18 ammo,1,25,349,0,0,
fc5c23aa-2df7-4764-8d80-695b2f727f44,9x18mm PM BZhT gzh (BZhT),Ammo,9x18 ammo,1,36,"1,712",0,0,
ed805cec-0b53-48fa-ab06-fc39b7a0734e,9x18mm PM Ppe gzh (Ppe),Ammo,9x18 ammo,1,29,915,0,0,
eacfe24b-fbe9-4276-a0f5-1e2f72c34933,9x18mm PM PSO gzh (PSO),Ammo,9x18 ammo,1,12,"1,565",0,0,
d8232a14-51b1-410b-bb0d-ce67d6f21c80,9x18mm PM Pst gzh (Pst),Ammo,9x18 ammo,1,25,"1,363",0,0,
4c5b7a16-ac9e-43ea-944a-5378e01a9b52,9x18mm PM PPT gzh (PPT),Ammo,9x18 ammo,1,24,"3,517",0,0,
803b938d-4f40-42d9-856d-4211e242ffed,9x18mm PM PRS gs (PRS),Ammo,9x18 ammo,1,22,39,0,0,
88908e3f-717d-4664-a48f-5e8e8cbb979e,9x18mm PM PS gs PPO (PS PPO),Ammo,9x18 ammo,1,16,128,0,0,
2699e8a4-934a-4128-914d-c8c92d5c66d4,9x18mm PM P gzh (P),Ammo,9x18 ammo,1,7,313,0,0,Not in wiki
6afb828b-0b7c-4174-b2ee-313d01801408,9x18mm PM P gzh ammo pack (16 pcs) (P),Ammo_boxes,9x18 ammo,1,560,"1,000",,0,
cfb6aa1c-2a3c-471b-8056-6b6a6b48fd50,9x18mm PM PSO gzh ammo pack (16 pcs) (PSO),Ammo_boxes,9x18 ammo,1,560,"2,678",,0,
43132a5c-e258-4399-81aa-349bee1712c8,9x18mm PM PRS gs ammo pack (16 pcs) (PRS),Ammo_boxes,9x18 ammo,1,560,"1,000",,0,
485a9219-7d1b-438b-9c33-276947677d80,9x18mm PM PSV ammo pack (16 pcs) (PSV),Ammo_boxes,9x18 ammo,1,560,"1,000",,0,
42379365-94e8-4b1d-933d-50b031144be4,9x18mm PM RG028 gzh ammo pack (16 pcs) (RG028),Ammo_boxes,9x18 ammo,1,560,"1,000",,0,
656846f8-30c4-4454-a17c-c4f27851cbaf,9x18mm PM PPT gzh ammo pack (16 pcs) (PPT),Ammo_boxes,9x18 ammo,1,560,"15,000",,0,
d05d357f-1ee1-434f-a803-363704e688f1,9x18mm PM PS gs PPO ammo pack (16 pcs) (PS PPO),Ammo_boxes,9x18 ammo,1,560,"1,000",,0,
f419154a-2459-4e62-938e-13530b56bffb,9x18mm PM BZhT gzh ammo pack (16 pcs) (BZhT),Ammo_boxes,9x18 ammo,1,560,"3,884",,0,
2132af2a-4061-4a4c-a2c3-df68bb57f431,9x18mm PM PBM gzh ammo pack (16 pcs) (PBM),Ammo_boxes,9x18 ammo,1,560,"17,040",,0,
8c30d96b-fa89-4396-a411-eae1c7a533a5,9x18mm PMM PstM gzh ammo pack (16 pcs) (PstM),Ammo_boxes,9x18 ammo,1,560,"5,808",0,0,
734fdb0d-fd44-4eba-bb4f-6c0e30639d41,9x18mm PM Ppe gzh ammo pack (16 pcs) (Ppe),Ammo_boxes,9x18 ammo,1,560,"5,778",,0,
84accd80-d780-4f9a-9119-10b41374a03b,Magpul MOE Carbine stock (Foliage Green) (MOE FG),Weapon_parts,Stocks & chassis,2,"3,638","17,731",0,0,
7d45abaf-2938-4580-ad57-1ed6e8abafba,Magpul MOE Carbine stock (FDE) (MOE FDE),Weapon_parts,Stocks & chassis,2,"3,714","13,513",0,0,
41d7d6cf-ddad-4bbf-aeb0-c60e90f332ea,Magpul MOE Carbine stock (Stealth Gray) (MOE SG),Weapon_parts,Stocks & chassis,2,"3,763","13,391",0,0,
a84c6613-c506-492a-b442-307030dca383,Magpul MOE Carbine stock (Olive Drab) (MOE OD),Weapon_parts,Stocks & chassis,2,"3,578","11,268",0,0,
a42a8c0a-ff57-4cc1-b654-2ce313c53f33,TerraGroup Labs keycard (Yellow) (Yellow),Keys,Electronic keys,1,"28,350","5,500",1,1,
122a1a58-b7b2-4c8c-a2ee-bfeaeebf4316,TerraGroup Labs manager's office room key (TGL MO),Keys,Mechanical Key,1,"31,500","50,452",1,0,
9b4383d4-2e6a-44a2-a537-9d4b0108a10b,9x18mm PM Pst gzh ammo pack (16 pcs) (Pst),Ammo_boxes,9x18 ammo,1,560,"4,000",,0,
caa2cdaa-6e47-4ea7-b41d-92ea6d518a27,9x18mm PM SP7 gzh ammo pack (16 pcs) (SP7),Ammo_boxes,9x18 ammo,1,560,"20,145",,0,
020b0c86-54fb-44f6-84ba-34f4a3aa0393,Grenade case (Grenades),Containers,Container,9,"321,300","314,697",1,0,
8e07feba-7aec-4b43-9bbc-15357c035b00,Aramid fiber fabric (Aramid),Barter,Others,2,"5,544","19,460",5,1,5 need to be found in raid or crafted for the quest Textile - Part 1; 4 trade for some sick body armour at Ragman LL4
a7694831-40a7-4f34-aad8-1eaae37222bb,Ripstop fabric (Ripstop),Barter,Others,2,"3,654","19,524",10,4,10 need to be found in raid or crafted for the quest Textile - Part 1
7b5d4964-64a1-4b0b-9e0d-e815f12a7e37,Fleece fabric (Fleece),Barter,Others,2,"2,520","10,986",10,0,10 need to be found in raid or crafted for the quest Textile - Part 2
d31ba014-c02d-4b13-b115-ec1097a19bfa,Cordura polyamide fabric (Cordura),Barter,Others,2,"8,316","27,908",10,2,10 need to be found in raid or crafted for the quest Textile - Part 2; STOP USING THESE FOR CRAFTING WITHOIUT BUYING THEM
8015f239-63a8-4000-b1a5-861c3ad49958,SurvL Survivor Lighter (SurvL),Barter,Flammable materials,1,"10,080","17,793",0,0,Trade with Jaeger
0a27af28-78e0-4f23-8289-0ad31bb66ea2,Hunting matches (HMatches),Barter,Flammable materials,1,"2,394","8,406",2,2,2 need to be obtained for the Heating level 2
00e370a7-0545-444e-9b31-ea79f23928ba,KEKTAPE duct tape (KEK),Barter,Building materials,1,"15,120","30,729",5,4,5 need to be found in raid or crafted for the quest Textile - Part 2
a0af7bca-f166-4121-868c-0330c2464f9b,Tube of Poxeram cold welding (Poxeram),Barter,Building materials,1,"12,222","19,087",10,10,10 needed for TerraGroup Labs access keycard at Mechanic LL3.
671a9360-9a6e-43a9-8567-fccc0261ff72,Smoked Chimney drain cleaner (DCleaner),Barter,Household materials,2,"5,958","10,052",2,2,2 need to be obtained for the nutrition unit level 3
a83a9d18-b892-4af3-912d-c6b155902d08,Pack of chlorine (Chlorine),Barter,Household materials,2,"6,930","21,148",10,4,20 are needed to trade for keys and key tools.
dc2c68a0-fb68-431d-b595-ab0db194a575,Repellent (Repellent),Barter,Household materials,2,"5,328","12,438",99,0,"Part of trade for grenade case.
2 if these trade for a CMS kit with Therapist LL2."
82ae274f-81f1-4ad6-98de-7fd5ee9c9279,Cyclon rechargeable battery (Cyclon),Barter,,2,"53,550","56,996",15,5,"8 needed to trade for TerraGroup Labs keycard (Black) with Mechanic LL4, 7 needed to trade with Jaeger LL4 for RB-PSP2 key"
9b2efc09-ed97-48da-8441-3fa587983572,GreenBat lithium battery (GreenBat),Barter,Electronics,1,"16,380","85,511",10,3,10 needed for a key at Jaeger LL4.
345497f7-3d25-4ba0-8e16-f1bbcc2b9874,TT-33 7.62x25 TT pistol (TT),Weapon,,2,"2,346","57,102",,0,
7cda7a5a-ca7d-409b-8f37-3cd70a78f8e2,UVSR Taiga-1 survival machete (Taiga-1),Weapon,,3,"166,500","277,500",,0,
755e0a03-3765-4cc6-b57b-a615a82db9d3,UZRGM grenade fuze (Fuze),Barter,Others,1,"5,103","13,810",99,0,Keep these to craft grenades
f64635c1-2f92-4797-ad00-702683d61c85,LBT-6094A Slick Plate Carrier (Slick),Gear,Very heavy armor,9,"232,190","374,500",0,0,Can't be traded on market.
9ab6c1bf-2703-43e8-92ec-48c49b605e7a,LBT-2670 Slim Field Med Pack (SFMP),Gear,,20,"55,800","71,620",,0,
bfa2a41e-e08b-46bd-8fde-70abff33301f,Walker's Razor Digital headset (Razor),Gear,Earpiece,4,"21,762","30,760",0,0,
639e5eed-3f2b-4a34-abf3-8b68a7c5e267,MSA Gallet TC 800 High Cut combat helmet (TC 800),Gear,Heavy helmet,4,"35,960","49,688",0,0,Much better than hjelm
1e2a88b4-12e6-44fe-9ebc-605c88f5e7e9,Ars Arma CPC MOD.2 plate carrier (CPC MOD2),Gear,,12,"86,180","139,000",,0,
cfd368f7-c154-47a6-a312-b79060ea45c3,Spiritus Systems Bank Robber chest rig (Bank Robber),Gear,Light rig,6,"5,084","11,407",0,0,
8105332d-6f1a-4cf9-a172-79c2d493736f,"Splav ""Tarzan M22"" chest rig (Tarzan)",Gear,Med rig,12,"11,904","16,894",0,0,Craft Blackrock in lavatory; Stop collecting these until I've saved more cordura and ripstop
2a8fec0d-15f0-4556-8041-54b37f3540ba,Pestily plague mask (Plague mask),Gear,Mask,4,"58,838","58,667",1,1,1 needs to be found in raid for the quest Collector
7ff77b69-7fcb-4f1b-8d51-4bed1c71ab3b,SVD CAA DRG L-1 barrel mount rail (DRG L-1),Weapon_parts,Mount,1,"1,456","13,279",,0,
d1dc3d20-d7de-4492-a840-018b1202a995,TerraGroup Labs weapon testing area key (TGL WT),Keys,Mechanical Key,1,"37,800","69,914",1,0,
e989ad9e-f9c8-4720-95e0-84ba111d2601,Raven figurine (Raven),Barter,Valuables,2,"30,240","29,996",1,1,1 needs to be found in raid for the quest Collector
26f20e67-faef-4097-b1d7-6855b3aa2202,Shroud half-mask (Shroud),Gear,Mask,1,"26,040","26,081",1,1,1 needs to be found in raid for the quest Collector
4664d614-1e94-4199-a581-b9f07ea72de3,Dollars (USD),Currency,Currency,1,89,113,,0,
df1658aa-d82d-4d2f-9737-19720086efaf,Euros (EUR),Currency,Currency,1,91,115,,0,
26f9c484-5bcc-4fc3-9d06-4ef950c4bf1b,Can of Dr. Lupo's coffee beans (DrLupo's),Barter,Valuables,1,"32,760","32,668",1,1,1 needs to be found in raid for the quest Collector
0aeea273-589d-4e2b-88d5-5c8038eaad4d,Twitch Rivals 2020 mask (Rivals),Gear,,1,"14,880","24,000",,0,
aadeaebe-0376-47b6-90dc-defe7f4ff704,Twitch Rivals 2020 half mask (Rivals),Gear,,1,"19,840","268,846",,0,
dc505cd0-8531-41a6-986f-b90de12f467a,Twitch Rivals 2020 glasses (Rivals),Gear,,2,"15,872","192,333",,0,
9c90b90f-6a1b-4fa8-8fb7-5b481deebc2f,VOG-17 Khattabka improvised hand grenade (VOG-17),Weapon,Frag grenade,1,"4,614","20,070",99,0,Much stronger than VOG-25
1f986ad8-16f6-47d7-b6d9-530f01eca19f,VOG-25 Khattabka improvised hand grenade (VOG-25),Weapon,Frag grenade,1,"2,350","22,146",0,0,
9a085b97-da2c-4cec-9c6b-d851adc52521,"PPSh-41 7.62x25 10.6 inch barrel (PPSh41 10.6"")",Weapon_parts,,2,"4,592","8,200",,0,
f09d711a-e241-4917-b95a-9f115e339a52,M1911A1 .45 ACP 127mm barrel (1911 127mm),Weapon_parts,,1,952,"12,883",,0,
deeaec32-31f2-4f5c-8736-ebe679f47192,PPSh-41 7.62x25 35-round magazine (PPSh),Magazines,High cap magazine,2,"1,473","5,933",0,0,
3bb3913c-4fb8-48f8-a26a-10d26844e5b8,M1911A1 .45 ACP 7-round magazine (1911),Magazines,,1,616,"15,710",,0,
2776b934-6c7f-4083-8591-b945066e61e8,PPSh-41 7.62x25 71-round drum magazine (PPSh),Magazines,High cap magazine,4,"8,960","40,853",0,0,
c2b9bc14-ff45-4257-b09f-618d8ab442f3,PPSh-41 dust cover (PPSh41),Weapon_parts,,2,672,"20,419",,0,
89906068-fdad-407b-9347-02f92493ff11,M1911A1 .45 ACP pistol slide (1911 slide),Weapon_parts,Receivers & slides,2,"1,741","12,654",,0,
b5d83be9-0fa3-4568-819f-9403503606ff,PPSh-41 stock (PPSh41),Weapon_parts,,2,"1,187","2,120",,0,
bd90b11e-71d2-45eb-a80f-b00a4f8627ce,M1911A1 polymer pistol grip (1911),Weapon_parts,,1,448,"13,091",,0,
edfa3948-4a74-48dc-9800-5d40899968ab,M1911A1 slide stop (1911 SS),Weapon_parts,Receivers & slides,1,168,"4,416",,0,
64396f1c-8ce0-4f9a-acc4-814c552f2036,M1911A1 hammer (1911 ham.),Weapon_parts,,1,196,350,,0,
e4f07541-cd1e-4244-892d-662a83aba47f,M1911A1 trigger (1911 trig.),Weapon_parts,,1,252,450,,0,
e7182e02-1345-4406-a3cf-46118343104a,M1911A1 front sight (1911 FS),Weapon_parts,,1,281,502,,0,
de714d4b-41be-4762-9bd3-62ce7184e315,M1911A1 rear sight (1911 RS),Weapon_parts,,1,338,604,,0,
42be42c0-2e44-4a3a-9cab-c37b78b67da0,FORT Defender-2 body armor (Defender-2),Gear,,12,"180,342","290,874",,0,
0dbbd590-5c90-459e-a3ed-0b6bf20dcc8c,Tac-Kek FAST MT helmet (replica) (TK FAST MT),Gear,Light helmet,4,"9,362","18,221",0,0,
3739e464-daf8-4a5b-b101-80e798c37dac,Tac-Kek Heavy Trooper mask (TK Heavy Trooper),Gear,,4,"37,820","76,125",,0,
f6a97a0a-4832-4607-8f78-3d07cd8cc157,LBT-8005A Day Pack backpack (Day Pack),Gear,Med rig,20,"14,012","21,018",3,0,
b81acc1a-f2b8-42a4-b684-5fc59990bda7,LBT-1961A Load Bearing chest rig (LBCR),Gear,,9,"27,900","81,742",,0,
02aaa0d3-49f9-44ed-968a-55f1eb47b02b,"MPX Midwest Industries 14 inch M-LOK handguard (MPX Midwest 14"")",Weapon_parts,Handguard,2,"6,272","23,038",,0,
0d6386a6-714f-407c-8287-7e4b7642e71c,AK Hexagon DTKP MK.2 7.62x39 sound suppressor (DTKP),Suppressors,Suppressors,2,"28,960","29,427",0,0,
0094b226-b62e-4d20-9145-016b961f78c2,9x18mm PM SP8 gzh ammo pack (16 pcs) (SP8),Ammo_boxes,9x18 ammo,1,560,"8,000",,0,
ba864652-d13e-4f9e-b1a0-6060352d3b56,9x19mm RIP (RIP),Ammo,9x19 ammo,1,216,617,0,0,
b1d92626-7252-4c20-ab45-831e8c25ea46,9x19mm AP 6.3 (AP 6.3),Ammo,9x19 ammo,1,62,110,999,0,Can't be traded on market.
1fe012d0-47c0-42d1-bcb7-1b19ea1f9c2b,Secure container Beta (Beta),Containers,Container,6,"472,500","750,000",,0,
69bb219a-82d3-4ace-a482-94694599d473,Trailer park portable cabin key (Cabin),Keys,Mechanical Key,1,"4,162","12,257",1,0,"A key to one of the portable on-site cabins, probably the one that is used by guards at trailer park in Customs; Used in the Quest Golden Swag"""
acbc254e-0267-480c-90bd-8e3b6a7ad9e9,ULTRA medical storage key (ULTRA med.),Keys,,1,"44,100","126,145",1,0,
c0fc26e0-fc8f-4218-83f6-77fe47c70a70,9x19mm Luger CCI (Luger CCI),Ammo,9x19 ammo,1,104,367,0,0,
ee9c5402-4bd0-46ba-b912-db47158f152b,9x19mm T gzh (T),Ammo,9x19 ammo,1,40,80,0,0,
83b614ac-7d33-487e-b844-f06490e6ec45,SureFire SOCOM556-RC2 5.56x45 sound suppressor (RC2),Suppressors,Suppressors,2,"27,720","28,818",0,0,
43183b46-a9bb-4df1-932b-c1c008bddbae,SVD CAA XRS-DRG handguard (XRS-DRG),Weapon_parts,Handguard,2,"5,376","14,628",,0,
918165bc-f603-4fb0-a7d1-14aefd38b4a5,"AR-15 Geissele SMR MK16 9.5 inch M-LOK handguard (SMR MK16 9.5"")",Weapon_parts,Handguard,2,"9,016","15,516",0,0,
82880213-ab9f-41d6-b57a-1c31d82cb3d0,"AR-15 Geissele SMR MK16 13.5 inch M-LOK handguard (SMR MK16 13.5"")",Weapon_parts,Handguard,2,"8,064","29,737",0,0,
d5a4fc38-e762-458a-8c70-2503e1a92c1d,SVD modernization kit handguard (SVD mod.),Weapon_parts,Handguard,2,"8,008","18,356",0,0,
9a3301f6-824d-44f5-8b3d-bf4a4f8e2170,SilencerCo Salvo 12 choke adapter (12ga adpt.),Suppressors,Suppressors,1,448,"15,774",,0,
45251e03-80bc-44a5-9c17-b6349e979dbe,SVD CAA XD RGL receiver mount (XD RGL),Weapon_parts,Receivers & slides,1,"3,584","20,413",,0,
24bb056e-10c4-4a57-abec-7e0922733b47,AR-15 Geissele ACH charging handle (ACH),Weapon_parts,Charging handle,1,"2,912","21,286",0,0,
cba2601f-d56e-46dd-b99d-e3645b1472a9,AR-15 Radian Weapons Raptor charging handle (Grey) (Raptor Grey),Weapon_parts,Charging handle,1,"3,726","38,671",,0,
